"SYMBOL 
","COMPANY 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
"
RELIGARE,Religare Enterprises Limited,Richa Mishra,Employees/Designated Employees,Equity Shares,122800,0.04,,5000,1106753,Sell,Equity Shares,117800
RELIGARE,Religare Enterprises Limited,Rahul Mehrotra,Employees/Designated Employees,Equity Shares,165260,0.05,,30000,6529747,Sell,Equity Shares,135260
RELIGARE,Religare Enterprises Limited,Rahul Mehrotra,Employees/Designated Employees,Equity Shares,169460,0.05,,4200,946104,Sell,Equity Shares,165260
GRPLTD,GRP Limited,VARSHA HITESH SHAH,Promoter Group,Equity Shares,4537,0.34,,67,333400,Sell,Equity Shares,4470
KRISHANA,Krishana Phoschem Limited,MAHENDER KUMAR KOTHARI,Promoter Group,Equity Shares,Nil,0,,57000,13449150,Buy,Equity Shares,57000
KRISHANA,Krishana Phoschem Limited,RAJENDRA PRASAD OSTWAL,Promoters,Equity Shares,6068,0.01,,2832,671622,Buy,Equity Shares,8900
KOTAKBANK,Kotak Mahindra Bank Limited,Bhaskaran V,-,Equity Shares,44000,0,,2000,3665000,Sell,Equity Shares,42000
KOTAKBANK,Kotak Mahindra Bank Limited,N. Murali Krishna,-,Equity Shares,1900,0,,400,730678,Sell,Equity Shares,1500
KRISHANA,Krishana Phoschem Limited,MAHENDRA KUMAR OSTWAL,Promoters,Equity Shares,58600,0.09,,73000,17224350,Buy,Equity Shares,131600
MBAPL,Madhya Bharat Agro Products Limited,MAHENDRA KUMAR KOTHARI,Promoter Group,Equity Shares,Nil,0,,20000,5682000,Buy,Equity Shares,20000
BIOCON,Biocon Limited,MANOJ KUMAR PANANCHUKUNNATH,Employees/Designated Employees,Equity Shares,52313,0,,57781,13959889,Buy,Equity Shares,110094
BIOCON,Biocon Limited,SIDDHARTH MITTAL,-,Equity Shares,693840,0.06,,136881,33070450,Buy,Equity Shares,830721
BIOCON,Biocon Limited,ABHIJIT  ZUTSHI,-,Equity Shares,98375,0,,123702,29886403,Buy,Equity Shares,222077
BIOCON,Biocon Limited,PRASAD S DESHPANDE,-,Equity Shares,291003,0.02,,50586,12221578,Buy,Equity Shares,341589
MBAPL,Madhya Bharat Agro Products Limited,BHERU LAL OSTWAL,Director,Equity Shares,167800,0.02,,1000,281295,Sell,Equity Shares,166800
MBAPL,Madhya Bharat Agro Products Limited,MAHENDRA KUMAR OSTWAL,Promoters,Equity Shares,54800,0.06,,37000,10511700,Buy,Equity Shares,91800
LTTS,L&T Technology Services Limited,SEEMA U GHANEKAR,Employees/Designated Employees,Equity Shares,9460,0.01,,1000,4900400,Sell,Equity Shares,8460
LTTS,L&T Technology Services Limited,ANKOOR BAXI,Employees/Designated Employees,Equity Shares,4873,0,,299,1388511,Sell,Equity Shares,4574
ECLERX,eClerx Services Limited,Eclerx Employee Welfare Trust,Other,Equity Shares,797966,1.63,,2689,6947845,Buy,Equity Shares,800655
KIRLOSIND,Kirloskar Industries Limited,Vijaydipak Varma,Director,Equity Shares,804,0,,100,347433,Sell,Equity Shares,704
SIGMA,Sigma Solve Limited,DIPTI JAYESHBHAI SHAH,-,Equity Shares,19500,0.19,,1500,656564,Sell,Equity Shares,18000
BHARTIARTL,Bharti Airtel Limited,BHARTI AIRTEL EMPLOYEES WELFARE TRUST,Other,Equity Shares,2386304,0.04,,295000,302419857,Buy,Equity Shares,2681304
TIRUMALCHM,Thirumalai Chemicals Limited,Narayan Santhanam,Promoter Group,Equity Shares,220000,0.21,,9000,1829000,Sell,Equity Shares,211000
INDOAMIN,Indo Amines Limited,Marvel Indenting Private Limited,Promoter Group,Equity Shares,19614,0.03,,3300,409596,Sell,Equity Shares,16314
INDOAMIN,Indo Amines Limited,Marvel Indenting Private Limited,Promoter Group,Equity Shares,16314,0.02,,750,93247,Sell,Equity Shares,15564
MASTEK,Mastek Limited,Hiren Ramesh Shah,-,Equity Shares,48349,0.15,,650,3250,Buy,Equity Shares,48999
MASTEK,Mastek Limited,ABHISHEK SINGH,-,Equity Shares,127179,0.41,,13736,2243680,Buy,Equity Shares,140915
MITTAL,Mittal Life Style Limited,JK INFRASOL PRIVATE LIMITED (Formerly known as JK DENIM FAB PRIVATE LIMITED),Promoters,Equity Shares,43463609,14.69,,1002270,1904313,Sell,Equity Shares,42461339
KOTAKBANK,Kotak Mahindra Bank Limited,Narayan S. A.,-,Equity Shares,1236563,0.06,,2000,3666000,Sell,Equity Shares,1234563
KEEPLEARN,DSJ Keep Learning Limited,Rajesh Padode,Promoters,Equity Shares,2155380,2.46,,130000,907400,Sell,Equity Shares,2025380
GLOBAL,Global Education Limited,CEREBRAL TECH VENTURES PVT LTD,Promoter Group,Equity Shares,7373795,36.22,,3501,1098922,Sell,Equity Shares,7370294
SHRENIK,Shrenik Limited,Shrenik Sudhir Vimawala,Director,Equity Shares,213719076,34.92,,1010000,1065350,Sell,Equity Shares,212709076
DIVISLAB,Divi's Laboratories Limited,Teja Sajja,Immediate relative,Equity Shares,Nil,0,,10000,37343500,Buy,Equity Shares,10000
DIVISLAB,Divi's Laboratories Limited,S. RAMA KRISHNA,Employees/Designated Employees,Equity Shares,21800,0.01,,10000,37343500,Sell,Equity Shares,11800
BHARTIARTL,Bharti Airtel Limited,BHARTI AIRTEL EMPLOYEES WELFARE TRUST,Other,Equity Shares,2196604,0.04,,189700,194562078,Buy,Equity Shares,2386304
WIPRO,Wipro Limited,Thierry Delaporte,Key Managerial Personnel,ADR/GDR/FCCB,720292,0.01,,250000,103247553,Sell,ADR/GDR/FCCB,470292
SHOPERSTOP,Shoppers Stop Limited,Mohammed Saleem,Employees/Designated Employees,Equity Shares,Nil,0,,2589,1753887,Buy,Equity Shares,2589
SHOPERSTOP,Shoppers Stop Limited,Mohammed Saleem,Employees/Designated Employees,Equity Shares,2589,0,,2589,1765698,Sell,Equity Shares,Nil
INTELLECT,Intellect Design Arena Limited,Anbajagane Rathinavel,-,Equity Shares,2734,0,,2734,1906721,Sell,Equity Shares,Nil
JSWSTEEL,JSW Steel Limited,JSW Steel Employees Welfare Trust ?  ESOP  Plan 2016 A/c,Other,Equity Shares,10197794,0.42,,8743,7161549,Sell,Equity Shares,10189051
JSWSTEEL,JSW Steel Limited,JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,Other,Equity Shares,10188955,0.42,,1141,934516,Sell,Equity Shares,10187814
JSWSTEEL,JSW Steel Limited,JSW Steel Employees Welfare Trust ?  OPJ ESOP  Plan 2021 A/c,Other,Equity Shares,10189051,0.42,,96,78483,Sell,Equity Shares,10188955
360ONE,360 ONE WAM LIMITED,Shailendra Sharma,-,Equity Shares,41696,0.01,,3000,1893644,Sell,Equity Shares,38696
360ONE,360 ONE WAM LIMITED,Rajat Anandani,-,Equity Shares,21720,0.01,,10000,6440000,Sell,Equity Shares,11720
LANDMARK,Landmark Cars Limited,Surendra Agarwal,Employees/Designated Employees,Equity Shares,Nil,0,,5000,832500,Buy,Equity Shares,5000
LANDMARK,Landmark Cars Limited,Kaushik Panchal,Employees/Designated Employees,Equity Shares,5345,0,,9000,1050750,Buy,Equity Shares,14345
LANDMARK,Landmark Cars Limited,Rajiv Bal Vohra,Employees/Designated Employees,Equity Shares,713,0,,45000,5253750,Buy,Equity Shares,45713
LANDMARK,Landmark Cars Limited,Kuntal Merchant,Employees/Designated Employees,Equity Shares,Nil,0,,1500,366750,Buy,Equity Shares,1500
SANDHAR,Sandhar Technologies Limited,JAYANT DAVAR,Immediate relative,Equity Shares,31431396,52.22,,839582,0,Buy,Equity Shares,32270978
SANDHAR,Sandhar Technologies Limited,DHARMENDAR NATH DAVAR,Immediate relative,Equity Shares,839582,1.39,,839582,0,Sell,Equity Shares,Nil
LANDMARK,Landmark Cars Limited,Manjeet Sawant,Employees/Designated Employees,Equity Shares,24000,0.01,,14000,10844124,Sell,Equity Shares,10000
DIAMONDYD,Prataap Snacks Limited,Sumit Sharma,Key Managerial Personnel,Equity Shares,91764,0.38,,4000,4360000,Sell,Equity Shares,87764
DIAMONDYD,Prataap Snacks Limited,Roshni Sharma,Immediate relative,Equity Shares,3028,0.01,,2000,2189000,Sell,Equity Shares,1028
INDUSINDBK,Indusind Bank Limited,SAMEER GUPTA,Employees/Designated Employees,Equity Shares,42950,0.01,,1000,494900,Buy,Equity Shares,43950
INDUSINDBK,Indusind Bank Limited,SAMEER GUPTA,Employees/Designated Employees,Equity Shares,43950,0.01,,500,760000,Sell,Equity Shares,43450
INDUSINDBK,Indusind Bank Limited,SRINIVAS BONAM,Employees/Designated Employees,Equity Shares,15435,0,,1000,1510000,Sell,Equity Shares,14435
INDUSINDBK,Indusind Bank Limited,ABHIJIT TALATULE,Employees/Designated Employees,Equity Shares,6100,0,,3000,4509000,Sell,Equity Shares,3100
INDUSINDBK,Indusind Bank Limited,SUMANT KATHPALIA,Employees/Designated Employees,Equity Shares,179991,0.03,,10000,15080000,Sell,Equity Shares,169991
INDUSINDBK,Indusind Bank Limited,SRINIVAS BONAM,Employees/Designated Employees,Equity Shares,16435,0,,1000,1510000,Sell,Equity Shares,15435
INDUSINDBK,Indusind Bank Limited,Kanchan Pandhre,Employees/Designated Employees,Equity Shares,23645,0,,5000,7521290,Sell,Equity Shares,18645
REMUS,Remus Pharmaceuticals Limited,ARPIT DEEPAKKUMAR  SHAH,Promoters,Equity Shares,254400,17.27,,525,2860851,Buy,Equity Shares,254925
STARCEMENT,Star Cement Limited,RENU CHAMARIA,Promoter Group,Equity Shares,3203146,0.79,,200000,33983000,Sell,Equity Shares,3003146
STARCEMENT,Star Cement Limited,RAHUL CHAMARIA,Promoter Group,Equity Shares,4097511,1.01,,500000,84957500,Sell,Equity Shares,3597511
RAJMET,Rajnandini Metal Limited,Manoj Kumar Jangir,Director,Equity Shares,1815950,0.66,,592500,5267325,Sell,Equity Shares,1223450
RAJMET,Rajnandini Metal Limited,Manoj Kumar Jangir,Director,Equity Shares,1915950,0.69,,100000,900000,Sell,Equity Shares,1815950
RAJMET,Rajnandini Metal Limited,Manoj Kumar Jangir,Director,Equity Shares,2460950,0.89,,545000,4948600,Sell,Equity Shares,1915950
STARCEMENT,Star Cement Limited,Rajendra Udyog HUF,Promoter Group,Equity Shares,2106157,0.52,,476470,80878400,Sell,Equity Shares,1629687
REMUS,Remus Pharmaceuticals Limited,Renosen Pharmaceuticals Private Limited,Promoter Group,Equity Shares,5100,0.35,,300,1643751,Buy,Equity Shares,5400
REMUS,Remus Pharmaceuticals Limited,Renosen Pharmaceuticals Private Limited,Promoter Group,Equity Shares,4925,0.33,,175,962325,Buy,Equity Shares,5100
STARCEMENT,Star Cement Limited,Prem Kumar Bhajanka,Promoters,Equity Shares,39535295,9.78,,1260000,214193372,Buy,Equity Shares,40795295
TIDEWATER,Tide Water Oil Company (India) Limited,STANDARD GREASES & SPECIALITIES PRIVATE LIMITED,Promoters,Equity Shares,5877899,33.73,,106200,144218442,Buy,Equity Shares,5984099
NIITLTD,NIIT Limited,Thadani and Family HUF through Vijay Kumar Thadani (Karta),Promoter Group,Equity Shares,2527,0,,2527,0,Sell,Equity Shares,Nil
NIITLTD,NIIT Limited,Neeti Pawar,Promoter Group,Equity Shares,427326,0.32,,57481,0,Sell,Equity Shares,369845
NIITLTD,NIIT Limited,Pawar and Family HUF through Rajendra Singh Pawar (Karta),Promoter Group,Equity Shares,2527,0,,2527,0,Sell,Equity Shares,Nil
NIITLTD,NIIT Limited,Urvashi Pawar,Promoter Group,Equity Shares,56250,0.04,,3750,0,Buy,Equity Shares,60000
NIITLTD,NIIT Limited,Unnati Pawar,Promoter Group,Equity Shares,56242,0.04,,3758,0,Buy,Equity Shares,60000
NIITLTD,NIIT Limited,Renuka Vijay Thadani,Promoter Group,Equity Shares,1000,0,,2527,0,Buy,Equity Shares,3527
NIITLTD,NIIT Limited,Udai Singh Pawar,Promoter Group,Equity Shares,7500,0.01,,2527,0,Buy,Equity Shares,10027
NIITLTD,NIIT Limited,Udai Singh Pawar,Promoter Group,Equity Shares,10027,0.01,,49973,0,Buy,Equity Shares,60000
BAJAJ-AUTO,Bajaj Auto Limited,BADRI NARAYANA SUBRAMANIYAN,Employees/Designated Employees,Equity Shares,519,0,,519,3133722,Sell,Equity Shares,Nil
BAJAJ-AUTO,Bajaj Auto Limited,Govind Agrawal,Employees/Designated Employees,Equity Shares,Nil,0,,451,2742883,Buy,Equity Shares,451
BAJAJ-AUTO,Bajaj Auto Limited,Zanzari Kailash J,Employees/Designated Employees,Equity Shares,6600,0,,400,1556840,Buy,Equity Shares,7000
ADVENZYMES,Advanced Enzyme Technologies Limited,Advanced Vital Enzymes Private Limited,Promoter Group,Equity Shares,2684430,2.4,,618105,222054221,Sell,Equity Shares,2066325
ADVENZYMES,Advanced Enzyme Technologies Limited,Advanced Vital Enzymes Private Limited,Promoter Group,Equity Shares,2066325,1.85,,33095,12016795,Sell,Equity Shares,2033230
VIPIND,VIP Industries Limited,ATISH UDAY KULKARNI,Employees/Designated Employees,Equity Shares,8923,0,,4300,2566111,Sell,Equity Shares,4623
NIITMTS,Niit Learning Systems Limited,Renuka Vijay Thadani,Promoter Group,Equity Shares,1000,0,,2527,0,Buy,Equity Shares,3527
NIITMTS,Niit Learning Systems Limited,Thadani and Family HUF through Vijay Kumar Thadani (Karta),Promoter Group,Equity Shares,2527,0,,2527,0,Sell,Equity Shares,Nil
NIITMTS,Niit Learning Systems Limited,Udai Singh Pawar,Promoter Group,Equity Shares,7500,0.01,,2527,0,Buy,Equity Shares,10027
NIITMTS,Niit Learning Systems Limited,Udai Singh Pawar,Promoter Group,Equity Shares,10027,0.01,,49973,0,Buy,Equity Shares,60000
NIITMTS,Niit Learning Systems Limited,Unnati Pawar,Promoter Group,Equity Shares,56242,0.04,,3758,0,Buy,Equity Shares,60000
NIITMTS,Niit Learning Systems Limited,Urvashi Pawar,Promoter Group,Equity Shares,56250,0.04,,3750,0,Buy,Equity Shares,60000
NIITMTS,Niit Learning Systems Limited,Neeti Pawar,Promoter Group,Equity Shares,427326,0.32,,57481,0,Sell,Equity Shares,369845
NIITMTS,Niit Learning Systems Limited,Pawar and Family HUF through Rajendra Singh Pawar (Karta),Promoter Group,Equity Shares,2527,0,,2527,0,Sell,Equity Shares,Nil
CAMS,Computer Age Management Services Limited,Sundaravadivelan S,-,Equity Shares,2686,0,,500,1442933,Sell,Equity Shares,2186
CENTRUM,Centrum Capital Limited,Rajendra Naik,Employees/Designated Employees,Equity Shares,571000,0.14,,65,2104,Sell,Equity Shares,570935
CENTRUM,Centrum Capital Limited,Rajendra Naik,Employees/Designated Employees,Equity Shares,570935,0.14,,20000,602086,Sell,Equity Shares,550935
CENTRUM,Centrum Capital Limited,Rajendra Naik,Employees/Designated Employees,Equity Shares,550935,0.13,,20000,577685,Sell,Equity Shares,530935
CENTRUM,Centrum Capital Limited,Rajendra Naik,Employees/Designated Employees,Equity Shares,530935,0.13,,20000,577685,Sell,Equity Shares,510935
SHALPAINTS,Shalimar Paints Limited,HELLA INFRA MARKET PRIVATE LIMITED,-,Equity Shares,30763273,36.75,,41619,7491420,Buy,Equity Shares,30804892
KIRLPNU,Kirloskar Pneumatic Company Limited,Neeraj Brahm Bhargava,-,Equity Shares,5256,0,,2500,1462500,Sell,Equity Shares,26
SYNGENE,Syngene International Limited,G KRISHNAN,Employees/Designated Employees,Equity Shares,20172,0.01,,2500,1821250,Sell,Equity Shares,17672
RAJMET,Rajnandini Metal Limited,Kiran,Immediate relative,Equity Shares,410000,0.15,,145000,1313700,Sell,Equity Shares,265000
RAJMET,Rajnandini Metal Limited,Kiran,Immediate relative,Equity Shares,265000,0.1,,80000,724000,Sell,Equity Shares,185000
RAJMET,Rajnandini Metal Limited,Kiran,Immediate relative,Equity Shares,185000,0.06,,110000,984500,Sell,Equity Shares,75000
BANSWRAS,Banswara Syntex Limited,MEFCOM CAPITAL MARKETS LIMITED,Other,Equity Shares,430000,1.26,,20000,2841000,Sell,Equity Shares,410000
GUJAPOLLO,Gujarat Apollo Industries Limited,Maulikkumar Manilal Patel,Promoter Group,Equity Shares,346232,2.93,,24898,5475122,Sell,Equity Shares,321334
PIDILITIND,Pidilite Industries Limited,Sudhanshu Vats,Director,Equity Shares,40250,0.01,,25000,65000000,Pledge,Equity Shares,40250
PIDILITIND,Pidilite Industries Limited,Sudhanshu Vats,Director,Equity Shares,40250,0.01,,8000,20860260,Sell,Equity Shares,32250
JINDALSTEL,Jindal Steel & Power Limited,SIDDESHWARI TRADEX PRIVATE LIMITED,Promoter Group,Equity Shares,78484924,7.69,,963521,652881830,Pledge Revoke,Equity Shares,78484924
ORIENTELEC,Orient Electric Limited,Puneet Dhawan,Employees/Designated Employees,Equity Shares,84331,0.04,,6323,1391363,Sell,Equity Shares,78008
ORIENTELEC,Orient Electric Limited,Puneet Dhawan,Employees/Designated Employees,Equity Shares,84331,0.04,,6323,1391363,Pledge Revoke,Equity Shares,84331
MHRIL,Mahindra Holidays & Resorts India Limited,Kavinder Singh,Director,Equity Shares,338229,0.17,,18312,7175065,Sell,Equity Shares,319917
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,T G Bharath,Promoters,Equity Shares,515737,3,,2000,1131780,Sell,Equity Shares,513737
SOLARA,Solara Active Pharma Sciences Limited,Karuna Ventures Private Limited,Promoter Group,Equity Shares,103333,0.29,,92228,30718573,Sell,Equity Shares,11105
SOLARA,Solara Active Pharma Sciences Limited,Agnus Holdings Private Limited,Promoter Group,Equity Shares,272181,0.76,,272181,90967190,Sell,Equity Shares,Nil
SOLARA,Solara Active Pharma Sciences Limited,Karuna Business Solutions LLP,Promoter Group,Equity Shares,105117,0.29,,35591,11927113,Sell,Equity Shares,69526
CHOICEIN,Choice International Limited,NS Technical Consultancy Private Limited,Promoter Group,Equity Shares,1494000,1.5,,400000,176012000,Buy,Equity Shares,1894000
HPIL,Hindprakash Industries Limited,Dimple S Mangal,Promoter Group,Equity Shares,770600,7.39,,14600,1706010,Sell,Equity Shares,756000
TRIL,Transformers And Rectifiers (India) Limited,Jitendra U. Mamtora,Promoters,Equity Shares,88589920,62.14,,24865464,4780385454,Sell,Equity Shares,63724456
TRIL,Transformers And Rectifiers (India) Limited,Karunaben J. Mamtora,Promoters,Equity Shares,2677360,1.88,,11579052,2226072747,Buy,Equity Shares,14256412
TRIL,Transformers And Rectifiers (India) Limited,Satyen J. Mamtora,Promoters,Equity Shares,970000,0.68,,13286412,2554312707,Buy,Equity Shares,14256412
NAM-INDIA,Nippon Life India Asset Management Limited,Sanjay Doshi,Employees/Designated Employees,Equity Shares,29432,0,,29432,13133515,Sell,Equity Shares,Nil
NAM-INDIA,Nippon Life India Asset Management Limited,B. Arun Sundaresan,Employees/Designated Employees,Equity Shares,101768,0.02,,66768,30045600,Sell,Equity Shares,35000
NAM-INDIA,Nippon Life India Asset Management Limited,Shashank Shekhar,Employees/Designated Employees,Equity Shares,14000,0,,3000,1344000,Sell,Equity Shares,11000
NAM-INDIA,Nippon Life India Asset Management Limited,Kirat Jitendra Desai,Employees/Designated Employees,Equity Shares,Nil,0,,3000,607500,Buy,Equity Shares,3000
NAM-INDIA,Nippon Life India Asset Management Limited,Kirat Jitendra Desai,Employees/Designated Employees,Equity Shares,3000,0,,3000,1325400,Sell,Equity Shares,Nil
NAM-INDIA,Nippon Life India Asset Management Limited,Prashant Nair,Employees/Designated Employees,Equity Shares,9530,0,,9530,4183670,Sell,Equity Shares,Nil
NAM-INDIA,Nippon Life India Asset Management Limited,Pawan Kumar Nyati,Employees/Designated Employees,Equity Shares,3400,0,,900,404109,Sell,Equity Shares,2500
PRAKASHSTL,Prakash Steelage Limited,PRAKASH CHHAGANLAL KANUGO,Promoters,Equity Shares,24035048,13.73,,10000,63500,Buy,Equity Shares,24045048
INTELLECT,Intellect Design Arena Limited,SRIRAM VAIDHEESWARAN,-,Equity Shares,38692,0.03,,9940,7554996,Sell,Equity Shares,28752
PRAXIS,Praxis Home Retail Limited,Future Corporate Resources Private Limited,Promoter Group,Equity Shares,4007361,3.21,,3591736,128224975,Sell,Equity Shares,415625
PRAXIS,Praxis Home Retail Limited,Future Hospitality Private Limited,Promoter Group,Equity Shares,921583,0.74,,3591736,128224975,Buy,Equity Shares,4513319
KPITTECH,KPIT Technologies Limited,Rajesh Janwadkar,Employees/Designated Employees,Equity Shares,67025,0.02,,2400,3502272,Sell,Equity Shares,64625
KPITTECH,KPIT Technologies Limited,KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST,Other,Equity Shares,3061589,1.12,,8100,81000,Sell,Equity Shares,3053489
KPITTECH,KPIT Technologies Limited,KPIT TECHNOLOGIES LIMITED EMPLOYEES WELFARE TRUST,Other,Equity Shares,3053489,1.11,,4500,6544458,Sell,Equity Shares,3048989
VASCONEQ,Vascon Engineers Limited,RATHIKA KARIAPPA,-,Equity Shares,114891,0.05,,20180,1529717,Sell,Equity Shares,94711
VASCONEQ,Vascon Engineers Limited,LALITKUMAR MANOHARLAL PANPALIA,-,Equity Shares,75000,0.03,,50000,3840000,Sell,Equity Shares,25000
JINDALSTEL,Jindal Steel & Power Limited,SIDDESHWARI TRADEX PRIVATE LIMITED,Promoter Group,Equity Shares,78484924,7.69,,590300,405418040,Pledge,Equity Shares,78484924
KRISHANA,Krishana Phoschem Limited,RAJENDRA PRASAD OSTWAL,Promoter Group,Equity Shares,200,0,,5868,1361367,Buy,Equity Shares,6068
SHYAMCENT,Shyam Century Ferrous Limited,ADITYA VIMALKUMAR AGRAWAL,Director,Equity Shares,1580353,0.74,,60000,1207330,Sell,Equity Shares,1520353
ARMANFIN,Arman Financial Services Limited,Amit R Manakiwala,Promoters,Equity Shares,10400,0.12,,400,890000,Sell,Equity Shares,10000
REMUS,Remus Pharmaceuticals Limited,Renosen Pharmaceuticals Private Limited,Promoter Group,Equity Shares,4700,0.32,,225,1228275,Buy,Equity Shares,4925
SHALPAINTS,Shalimar Paints Limited,HELLA INFRA MARKET PRIVATE LIMITED,-,Equity Shares,27479472,32.83,,3283801,587758054,Buy,Equity Shares,30763273
ECLERX,eClerx Services Limited,Eclerx Employee Welfare Trust,Other,Equity Shares,799718,1.63,,4410,11301903,Sell,Equity Shares,795308
ECLERX,eClerx Services Limited,Eclerx Employee Welfare Trust,Other,Equity Shares,795308,1.62,,2658,6949730,Buy,Equity Shares,797966
WIPRO,Wipro Limited,Subha Tatavarti,Employees/Designated Employees,ADR/GDR/FCCB,40792,0,,25095,10395591,Buy,ADR/GDR/FCCB,65887
WIPRO,Wipro Limited,Lesia Loots,Employees/Designated Employees,ADR/GDR/FCCB,1282,0,,1282,531068,Sell,ADR/GDR/FCCB,Nil
WIPRO,Wipro Limited,Lesia Loots,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,1282,531068,Buy,ADR/GDR/FCCB,1282
WIPRO,Wipro Limited,Omkar Bhalchandra Nisal,Employees/Designated Employees,ADR/GDR/FCCB,22479,0,,22479,9311915,Sell,ADR/GDR/FCCB,Nil
WIPRO,Wipro Limited,Omkar Bhalchandra Nisal,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,22479,9311915,Buy,ADR/GDR/FCCB,22479
WIPRO,Wipro Limited,Norbert Mark Czetenyi,Employees/Designated Employees,ADR/GDR/FCCB,1253,0,,1253,519055,Sell,ADR/GDR/FCCB,Nil
WIPRO,Wipro Limited,Norbert Mark Czetenyi,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,1253,519055,Buy,ADR/GDR/FCCB,1253
WIPRO,Wipro Limited,Harpreet Arora,Employees/Designated Employees,ADR/GDR/FCCB,74987,0,,10715,4438683,Sell,ADR/GDR/FCCB,64272
WIPRO,Wipro Limited,Harpreet Arora,Employees/Designated Employees,ADR/GDR/FCCB,53760,0,,21227,8793274,Buy,ADR/GDR/FCCB,74987
WIPRO,Wipro Limited,Badri Srinivasan,Employees/Designated Employees,ADR/GDR/FCCB,5767,0,,5767,2388977,Sell,ADR/GDR/FCCB,Nil
WIPRO,Wipro Limited,Badri Srinivasan,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,5767,2388977,Buy,ADR/GDR/FCCB,5767
WIPRO,Wipro Limited,Thierry Delaporte,Employees/Designated Employees,ADR/GDR/FCCB,799892,0.01,,79600,32974260,Sell,ADR/GDR/FCCB,720292
WIPRO,Wipro Limited,Thierry Delaporte,Employees/Designated Employees,ADR/GDR/FCCB,654610,0.01,,145282,60182996,Buy,ADR/GDR/FCCB,799892
WIPRO,Wipro Limited,Umung Varma,Employees/Designated Employees,ADR/GDR/FCCB,961,0,,350,144987,Sell,ADR/GDR/FCCB,611
WIPRO,Wipro Limited,Umung Varma,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,961,398094,Buy,ADR/GDR/FCCB,961
WIPRO,Wipro Limited,Tony Buffomante,Employees/Designated Employees,ADR/GDR/FCCB,43215,0,,43215,17901792,Sell,ADR/GDR/FCCB,Nil
WIPRO,Wipro Limited,Tony Buffomante,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,43215,17901792,Buy,ADR/GDR/FCCB,43215
WIPRO,Wipro Limited,Thomas Mueller,Employees/Designated Employees,ADR/GDR/FCCB,3724,0,,1464,606461,Sell,ADR/GDR/FCCB,2260
WIPRO,Wipro Limited,Thomas Mueller,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,3724,1542665,Buy,ADR/GDR/FCCB,3724
WIPRO,Wipro Limited,Suzanne Dann,Employees/Designated Employees,ADR/GDR/FCCB,37911,0,,18941,7846300,Sell,ADR/GDR/FCCB,18970
WIPRO,Wipro Limited,Stephanie Trautman,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,25095,10395591,Buy,ADR/GDR/FCCB,25095
WIPRO,Wipro Limited,Stephanie Trautman,Employees/Designated Employees,ADR/GDR/FCCB,25095,0,,11015,4562958,Sell,ADR/GDR/FCCB,14080
WIPRO,Wipro Limited,Jason Eichenholz,Employees/Designated Employees,ADR/GDR/FCCB,23392,0,,12816,5309022,Buy,ADR/GDR/FCCB,36208
WIPRO,Wipro Limited,Subha Tatavarti,Employees/Designated Employees,ADR/GDR/FCCB,65887,0,,13262,5493777,Sell,ADR/GDR/FCCB,52625
WIPRO,Wipro Limited,Suzanne Dann,Employees/Designated Employees,ADR/GDR/FCCB,Nil,0,,37911,15704613,Buy,ADR/GDR/FCCB,37911
WIPRO,Wipro Limited,Satyaki Banerjee,Employees/Designated Employees,ADR/GDR/FCCB,11389,0,,1722,713338,Sell,ADR/GDR/FCCB,9667
WIPRO,Wipro Limited,Srinivasan Rajamani,Employees/Designated Employees,ADR/GDR/FCCB,68032,0,,10030,4154922,Sell,ADR/GDR/FCCB,58002
WIPRO,Wipro Limited,Ritesh Kumar Mangal,Employees/Designated Employees,ADR/GDR/FCCB,14708,0,,2762,1144157,Sell,ADR/GDR/FCCB,11946
WIPRO,Wipro Limited,Ritesh Kumar Mangal,Employees/Designated Employees,ADR/GDR/FCCB,7375,0,,7333,3037692,Buy,ADR/GDR/FCCB,14708
WIPRO,Wipro Limited,Rishabh Khemka,Employees/Designated Employees,ADR/GDR/FCCB,1923,0,,659,272990,Sell,ADR/GDR/FCCB,1264
